W/C TIGERS,Tiger,SEX,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,Area1,Area2,Area3,Area4,Area5,Area6,Area7,Area8,Area9,Area10
CAPTIVE,F312,F,"3,225023642","2,555565393","2,641760153","2,613580572","2,039275594","1,856076605","1,918845914","2,039275594","2,386637489","6,698745787","2,232754055","2,140043286","1,811406125","4,367108899","5,860434041","6,688997525","5,114389396","3,042067151","2,81836689","3,215108594","3,473888932","3,008113431","1,499541478","1,463318617","2,851811758","3,60347132","3,279241476","3,701166051","2,261381596","1,914741426","2,160703877","2,013698","3,148196948","3,649032574","3,841548805","4,864414908","5,234239226","2,879007748","3,912546445","5,361288586","5,217292896","4,926459723","4,243224771","3,881466153","2,830690215","5,361773179","7,713516316","7,681290347","6,92758866","6,544142821","5,496877374","1,974476156","1,906991366","1,806032919","1,94733511","1,697723719","1,554275373","1,436035928","1,638350097","1,477023834","1,791883879","1,487016499","1,749014638","1,498178581","1,65660917","1,527848364","1,93804445","4,779476053","5,635559733","3,399614427","3,449197687","3,709125043","2,708965521","0,394894389","1,199362327","2,999977551","4,203576705","5,635229641","3,150591123","4,77176908","67,95640143","78,32543792","46,52619605","65,51740251","91,73399961","91,19348942","83,25001761","100,9012677","37,8251878","29,35524795","33,27731804","106,8273456","120,1613769","26,19022432","21,88657359","26,29155575","5,476211556","4,107158667","4,198428859","2,859799368","2,768529175","4,593933027","4,989437195","7,727542973","2,09921443","4,502662835","7,294640047","8,345221682","6,706409981","3,962640229","7,303199788","9,583370222","9,838806347","7,922360203","7,133621786","9,224663109","10,79040327","9,260414452","62,69437245","3,287671233","2,371343947","2,490744169","2,621251388","18,8758793","37,66567938","15,02915587","11,64291003","40,888097"
CAPTIVE,F312,F,"3,138994656","3,043189682","2,878006213","2,945037793","2,236877854","2,24717819","1,866054401","1,989831058","2,44945277","7,463792939","2,774015847","2,180083067","2,170090273","5,785672678","6,577392356","7,515063662","5,885614979","3,801815868","2,775576488","3,922729546","3,592334117","3,733643166","1,771897194","1,233216856","3,342644851","4,174251986","3,642834185","4,082667762","2,814367877","1,903295077","2,630750401","2,19189034","4,046684641","3,784758612","4,201930711","5,719789636","5,297267189","3,468289525","3,766078934","5,668728719","6,026558827","5,796799553","4,445151858","4,417367671","3,61115468","5,69694402","8,561126195","8,982514359","8,114490472","6,941810565","6,014005871","2,060706993","1,809882509","1,828055226","2,016504981","2,028817921","1,809882509","1,904484265","1,818867089","1,749582712","1,70714004","1,522933422","1,878630338","1,778333649","1,808881468","1,336717615","2,155014203","5,233282783","6,316603101","4,040004502","3,7405966","4,062678506","3,693898953","0,852813222","1,084489393","3,341780076","5,538521136","5,689024428","4,303494605","4,995665066","82,43312265","85,42997234","36,98733826","60,5795391","83,67933869","85,24393302","81,47320854","103,1170674","38,80376185","28,99526259","32,69145369","109,1280091","118,8356115","33,01982814","21,31998962","26,14457184","6,109028715","4,694623052","5,537247702","2,407499001","3,280217389","4,453873152","6,349778615","8,366059029","2,858905064","5,176122852","8,46404758","9,258899682","7,233084746","4,690473684","8,972981643","10,80365177","11,22754556","9,299159671","7,608718152","10,26143497","11,94088258","10,72562083","79,8410614","3,510233653","3,406991487","2,672070277","2,834631407","24,95924651","48,80003623","17,30981706","14,6300489","50,148071"
CAPTIVE,F312,F,"2,985329797","2,951829428","3,011628342","2,888534191","2,064028479","2,188974683","2,000763297","1,952741028","2,236865236","7,733675836","2,89114125","2,314554124","2,402505331","5,925144224","6,918153832","7,719439732","6,189570391","4,016788291","2,901365541","4,18356147","3,535878262","3,97928892","1,766609612","1,157501596","3,555728137","4,439469234","3,455989994","4,089059677","2,780443527","2,049375938","2,822219304","2,012776995","4,169460836","3,685956334","4,247512986","5,573337423","4,976413241","3,666126193","3,922510339","5,425815044","5,737457094","5,816796026","4,531190536","4,315880191","3,530997866","5,854192067","8,55165598","9,212315075","8,248384184","6,974264697","5,927178317","1,758106976","1,750089509","1,668097508","2,085573487","2,029427203","1,757249712","1,66387676","1,914820116","1,93023402","1,673508543","1,758106976","1,87238116","1,773183649","1,673508543","1,255031361","2,254088491","5,1687998","6,424886696","4,320961707","3,572346959","4,005580202","3,809538534","0,792368103","1,10080438","3,437627682","5,438624294","5,597648397","4,409360846","4,69485903","84,49383773","81,49301764","36,92410367","58,5820586","83,366316","90,09599418","85,81249","96,12641868","39,50013025","26,59589759","31,84053992","107,3564181","115,2884947","33,2086318","19,84229634","25,63208065","5,92683935","5,166175477","5,419730101","2,091825653","3,486376088","4,247039962","6,845974865","8,39899694","2,598934902","5,451424429","8,808115512","9,42521322","7,558416153","4,720220862","9,140338698","11,09301483","11,03627269","9,104219876","7,521912793","10,44519269","12,13214002","10,78096441","81,02944279","3,056786105","3,23056987","3,01007544","2,707209515","27,16049383","50,93521783","17,92484103","14,67217149","49,52736843"
CAPTIVE,F312,F,"2,493656138","2,660387386","2,798421254","2,866978169","1,807604605","1,998193113","1,994301789","2,058747235","2,784507327","7,824443345","2,632502263","2,701675472","2,245536228","5,271731791","6,008331918","7,01370966","6,444596939","3,747065929","2,261265988","3,963707754","3,050001907","3,659065696","1,44123824","1,213224555","3,003600178","3,328977144","4,052483257","3,834191874","2,987717527","1,86679932","2,360224585","2,564492555","3,664296352","4,198412522","3,532339751","5,662900007","5,050480226","2,982096673","3,100467113","5,406765371","6,381894131","5,68971121","4,187124482","3,77433938","3,629476125","5,508532494","8,649792334","9,730058241","7,95435144","6,930075416","5,45850822","1,564888669","1,478094374","1,576941905","1,539553532","1,572934422","1,747516277","1,4960509","1,820184518","1,737485808","1,850866918","1,477437297","1,807604605","1,849817376","1,66441565","1,591956361","1,962151337","5,552688191","6,756111243","3,520731504","4,137056091","3,608655204","2,982870719","0,913711546","1,426962952","3,778870954","4,80639826","6,27328604","3,966527141","5,247059525","91,23797513","89,87105248","38,65230769","50,10971718","89,86274138","83,05393977","80,75168139","92,19211049","33,52687099","35,2006531","32,75807802","98,54331695","122,6849815","26,83820148","25,54134408","24,81911276","5,577812816","4,487179025","4,798788679","2,897969787","3,365384269","3,863959716","6,201032125","8,787392257","2,274750478","5,110398334","8,967647277","8,868566242","6,659777057","4,513502078","9,102416171","10,06499184","11,0796843","9,213586666","6,942674291","9,316034324","11,43250766","10,73335825","74,80045831","2,251762375","2,625599596","2,765424427","2,946517002","25,86710815","47,43266075","14,61023828","16,45854776","43,84285243"
CAPTIVE,F312,F,"3,060619875","2,812887621","3,107457002","2,816459305","1,856796169","2,116723436","2,15904477","1,961555628","2,191396367","6,844449876","2,626913616","2,026303779","2,259630095","4,861953879","5,931326896","6,739750869","5,590773307","3,857828777","2,073498118","4,086997712","2,652753158","3,833933715","1,571410201","1,380661451","2,615264821","3,109499591","3,027245467","3,032833373","2,263139748","2,318799985","1,892640059","2,551922244","3,070974996","3,33082793","3,13120429","5,053000644","5,596921538","2,538855933","3,113132932","4,979654884","5,047735849","4,546948433","3,547679379","3,703970513","2,895570517","5,372630749","7,678057725","7,97259003","6,676333584","5,797342228","4,735149264","1,796547115","1,868159777","1,804188279","1,696575314","1,672072477","1,958586231","1,58999869","1,80887449","1,741513256","2,186320046","1,513273127","2,076088661","1,630416302","1,757843135","1,444581826","2,004249544","4,686402626","5,886195216","3,11344505","3,205316473","3,026320897","2,559949424","0,465501308","1,380911122","2,653023186","3,969326066","5,205673529","2,896248616","4,360643984","83,36302987","82,84370013","40,0151421","56,62182803","87,035295","83,49761996","79,2207445","97,16057136","31,55006475","26,6769701","26,43192256","92,89923891","120,1074124","22,60790926","19,25174337","21,43204058","5,692810667","4,066293334","3,968702294","2,83014016","2,374715307","3,9036416","5,855462401","7,807283201","1,36627456","4,749430614","7,869117083","8,289559593","6,524585284","4,185304391","7,05938504","9,759104001","9,174999596","7,2568926","7,227669115","9,302371017","11,16928399","9,891151339","61,30235561","2,841329975","2,943448539","3,21964486","2,698469809","21,86554213","36,95157569","10,45418951","12,29391098","35,72350738"
CAPTIVE,F312,F,"2,541428946","2,99245445","2,927979595","2,960099489","1,95819869","2,091447859","2,121512548","2,123964692","2,302134449","7,277306559","2,671731203","2,104473659","2,357983473","5,153792607","6,568526402","7,24402989","5,477906614","3,936513573","2,632012829","3,968928318","3,275101572","3,844764308","1,633335178","1,079059034","3,368870074","3,270597944","3,264092719","3,806877141","2,379226997","2,140443186","2,43473294","2,565381983","3,694463604","3,195870648","3,798664296","5,321743735","5,094536074","2,521454278","3,878870284","5,266024693","5,25578894","4,539812545","4,035899053","3,784549218","2,954879023","5,690664497","8,102445097","8,272353259","7,107229994","6,770405749","5,6729527","1,626388644","1,666695585","1,647850431","1,480049745","1,783128373","1,900873096","1,702487214","1,909070479","1,740036405","1,92333183","1,768226978","1,798871068","1,462359271","1,914515901","1,396819691","2,401727814","4,990882481","6,176376057","3,563902542","3,210661389","3,676621489","2,587059979","0,829642105","1,000538569","2,916887097","4,369120463","5,254752989","3,214765023","4,217535764","71,73927102","69,52727806","46,55001043","61,71071855","85,57675071","84,0144664","85,03567339","95,48049084","29,35823345","26,76780606","31,05226339","94,31906648","115,7171019","20,06518581","20,28719508","25,49883615","5,831909975","4,742108616","4,359205436","2,091240446","3,151587714","4,094118619","6,479899973","7,834788149","1,767245447","5,360644523","7,900342683","8,841134888","7,171390666","4,581318481","7,33412775","10,57401859","9,623873451","7,432300786","7,066649621","10,15995369","11,56469781","10,06903505","67,22594302","2,486379568","3,115348579","3,099732797","2,845542562","24,09948988","42,95467953","13,99521116","13,78526564","39,42030746"
CAPTIVE,F312,F,"2,88547487","2,767712908","2,78317293","2,569739474","2,097839186","2,319206954","2,103616094","2,015869496","2,662352833","6,923962966","2,306463962","2,620511263","2,391342893","5,270051574","6,168029675","7,328005081","6,409252535","4,133594235","2,03443544","4,376112052","2,951893029","4,111128595","1,552428253","1,202194536","2,820695684","3,333723387","3,249051509","3,670000895","2,8649739","1,937369953","2,04086984","2,804581075","3,262231219","3,56395233","3,770426991","5,369852734","5,687202547","3,16915407","3,386897082","5,190207081","5,721109651","5,559260155","4,084894327","3,746987414","3,089665193","5,424779682","7,932170711","8,522200522","7,561517039","6,433281579","5,555512214","1,885213495","1,820892602","1,848062789","1,58468468","2,024665435","1,790892319","1,853916661","1,549560354","1,590962845","2,005522792","1,519907711","1,831335763","1,731835593","1,666016412","1,210352758","1,928850057","4,978586625","6,21674419","3,316491012","3,408658281","3,523393158","2,863416284","0,493326719","1,44188215","3,416561671","4,535900565","5,861326055","3,386847102","5,065545231","93,56240729","92,10017353","31,95981805","54,47777466","89,76324193","89,78811798","83,106155","95,42148426","32,7060328","26,08936231","30,04878648","105,7662415","118,1269529","26,26846712","19,22119981","24,37154012","6,094512289","4,151334458","4,534081606","2,708672129","3,150303454","3,856913574","6,388933173","8,096574297","2,296482892","5,122923374","8,533229475","8,807073066","6,849953529","4,755877052","8,215186825","10,24584675","10,39722662","8,452392333","7,595031676","9,564873135","11,37730068","10,32607536","69,69365996","3,013123906","3,173055252","2,85796016","2,53983114","22,94429708","43,27291482","11,66371942","13,78833585","40,01534301"
CAPTIVE,M305,M,"2,882941895","3,422149785","3,688027204","3,624170892","2,075358702","2,344601086","2,683433949","2,361762164","3,486810517","8,815815633","2,914938078","3,306810514","3,239726714","6,401664641","7,52795843","8,547405401","7,211424551","5,246838339","2,281120091","5,338461138","3,208944263","5,18179564","1,936016125","1,252227754","3,601635721","3,422149785","3,352481358","4,29608597","3,65968839","2,337323465","2,224170415","3,269968954","3,869699116","3,594802247","4,061745021","7,28385925","6,152264237","2,766915422","3,846698424","6,032619986","6,734623672","5,846237028","4,576938461","4,313392537","3,342454001","6,148981388","8,724587299","9,488103271","9,413995628","8,492750028","7,351376089","1,939247134","1,608429229","1,714390575","1,847603009","1,950925543","2,230968711","2,035760111","2,075054642","1,921268053","2,564890852","2,079003948","2,497079982","2,260470869","2,060713236","1,792127564","2,54314991","7,274931089","7,114170781","3,485657643","3,467247202","3,925301527","2,934602159","0,866618146","1,242536263","3,731023014","4,731964708","6,19069067","3,639536778","5,066806103","92,36137466","83,18938176","41,96094023","45,67768511","86,00378212","84,77243501","82,34260665","91,58722601","26,91799537","22,9654566","30,14413436","101,4079099","100,1577413","22,08802147","17,71113394","25,74274026","6,998278998","5,115493278","4,72472643","2,451173862","3,730047182","4,511580877","7,602191399","9,094279655","1,812085446","5,897026973","9,517849945","9,742523948","7,714000997","5,332071737","8,774779583","12,11377228","10,92265538","8,706342881","8,166021898","11,11455226","13,21583599","11,97752425","93,77468735","2,98645903","3,997930364","4,800545172","4,237705228","36,64201613","60,21819513","13,99591121","23,09221236","49,76085612"
CAPTIVE,M305,M,"3,050873904","3,137147945","3,180939941","3,244232615","2,229570713","2,499338383","2,255035784","2,044034983","3,176120221","9,641693732","3,392112852","3,060748537","2,90048172","6,894255239","7,612791749","7,744708019","6,598149991","4,702018433","2,910773316","4,572177023","3,172530996","4,479189147","1,863137875","1,277455168","3,105895223","4,030545827","3,884264093","4,52651074","2,390346244","2,984571067","2,802308266","3,260504552","4,506570519","3,97802795","4,309419564","5,627926151","6,310078683","3,629997439","3,368761576","5,143082694","6,785955892","6,725717147","4,512246233","3,243549846","3,617849297","6,691695893","9,290558115","10,57068936","9,910466838","8,434599723","6,146472069","2,157401219","1,7285227","1,828240468","1,84467158","2,012218376","2,047892298","1,774900441","2,181368324","1,880561557","2,004822189","1,682798","2,208230613","1,798802401","1,95226446","1,548018226","2,325573298","7,026117326","8,197121149","4,275821399","3,934780417","4,378699285","3,810626701","1,430329308","0,917424283","3,927412958","6,521947558","6,064801701","5,394120236","5,150318191","93,16818483","96,61062122","40,70263037","46,12918479","92,86240523","82,18470645","80,62790729","95,38931176","31,77138122","29,28491334","35,67055375","99,2516285","116,6129107","27,0797321","23,06028559","26,96261662","7,038725803","4,509659822","6,520724337","2,072005864","3,991658356","4,265894426","7,282491198","9,354497062","3,229891494","6,88637243","9,710779747","9,705615354","8,133387316","5,649167722","10,08579325","11,54838562","12,58674926","10,54443843","8,609623738","11,2702371","12,73284138","12,00130751","101,2292837","3,377280535","3,895826563","3,530476765","3,192052365","42,9529734","64,77415162","19,73631679","26,21976696","57,00338889"
CAPTIVE,M305,M,"3,277926404","3,178852618","3,248963773","3,241740996","2,013940076","2,267548663","2,38362403","2,52802814","3,289669918","8,855316774","3,073147313","3,113237788","3,035517539","6,018622644","8,228954367","9,360093063","7,867042594","5,016869467","3,2120849","5,445980405","3,914112658","5,005642652","1,699926923","1,538715838","3,577708764","4,247539041","4,260337145","4,314305566","3,727788663","2,33749741","2,40100798","2,810727492","4,264417334","4,457741085","4,292693929","6,944337155","6,067172819","2,973986861","4,733258076","6,838126533","7,242642699","5,959610976","5,284958652","4,87810331","4,006739312","6,883310409","9,998109462","10,49144039","8,818694698","8,545220533","7,16692677","1,915018743","1,998865463","2,094190362","1,688390247","1,995457981","2,11752968","1,863792909","1,852398435","1,847493576","2,22751313","2,001889467","1,980624484","1,966448249","1,979860796","1,828156178","2,447482407","6,418545908","7,393350101","4,342679941","4,332950775","4,093036724","3,004033583","0,379350026","2,104315454","3,923551896","4,316942726","7,739383806","3,111051099","6,610983586","74,5209412","76,69849832","51,25676335","54,22229545","84,76285025","81,79289384","78,48555176","100,8398307","29,86705204","27,06613687","27,28338168","97,57319071","115,1653633","20,40761719","21,24427614","23,30202114","6,766536141","5,172122452","4,3165834","4,238807123","3,499932487","5,016569897","6,922088696","10,812651","1,259519517","5,522115701","10,37227656","10,85975209","8,488845121","4,9097719","9,411250959","11,93865859","12,05632653","9,722034685","8,166601725","11,63892823","13,83390536","12,66709116","101,6453686","3,286956522","3,602268431","3,854820416","4,041587902","34,61701323","66,38638941","21,88960302","20,08846881","58,43780718"
CAPTIVE,M305,M,"3,026643176","3,20873994","3,404918727","3,70238481","2,009591746","2,441871458","2,587623275","2,407641121","2,839888367","9,003775903","2,951784494","2,865724051","2,842692734","5,987552548","7,810792914","9,553656905","7,847262421","5,144485264","2,66630765","5,456144969","4,097511936","5,13991444","1,616739355","1,630820691","4,039173815","3,81369841","3,74571197","4,723535613","3,207705097","3,185687305","2,415625772","3,309788784","4,097229999","4,013562484","4,535940913","6,850473826","6,212763072","2,871026993","3,770488968","6,285088505","6,739352877","5,566963349","4,321375413","4,729274521","3,920979576","6,963814178","10,20747312","10,66101258","8,347157451","7,582168316","7,000712343","1,662001057","1,939990267","1,910675778","1,758670069","2,077501321","2,091199631","1,920381741","1,982647395","1,943751598","2,157464405","2,106385546","2,346183065","2,249966615","2,123027145","1,859959518","2,597611663","6,175457856","7,818694922","4,05712978","3,872269235","4,445150022","2,846179986","0,288044581","1,769158915","4,098401031","4,168490763","7,349707398","3,253800086","6,288242864","80,89737751","84,16393263","48,59876812","50,50385437","91,37416471","87,35162501","83,77659391","96,91150184","28,35232552","22,12822395","29,46981936","86,7150875","118,4421237","19,91628207","15,92569156","25,62420799","6,778171801","6,01289434","4,154363362","3,425527684","3,899270875","5,065407959","7,725658182","10,28304233","1,256581193","6,450195746","10,24351255","10,87529318","8,193892764","5,105102437","9,001784512","12,79106614","11,51819816","9,54204295","8,131745438","11,31386813","13,967523","12,80891121","99,58433487","3,039136266","3,916946654","4,378427909","4,40432398","38,37266437","64,13062244","16,83310979","21,90807559","55,92156811"
CAPTIVE,M305,M,"2,929207214","2,993382968","3,269701681","3,504634221","2,327367549","2,131489858","2,305022069","2,02885633","2,744777487","8,430191248","2,989327807","2,68460251","2,69722469","6,601558784","7,809309451","8,802976671","7,45151024","5,277174089","2,532135361","5,364053162","3,438923508","5,215237351","1,953370147","1,180539791","3,514805693","3,784867873","3,386339671","4,664107408","3,132265766","3,214325507","1,885048069","3,823980205","3,329989049","4,04493746","4,439540148","6,598495558","6,72210137","3,443940553","3,433691604","5,267057439","6,132187794","6,057434932","4,585894879","4,055620318","3,402498619","6,908162898","9,383534588","10,06561253","8,966179725","7,853917917","6,751152142","1,890616909","1,850409417","1,890616909","1,850409417","1,990629533","1,907649838","1,885048069","1,58282576","1,890616909","2,010839488","1,746075739","2,332920477","2,017263912","1,931243577","1,513883048","2,607896797","6,035868934","7,914537526","3,490999546","3,784922346","4,425872756","3,232434007","0,951498659","1,127645787","4,062039924","5,124137408","6,374911106","3,75613204","5,412061218","92,85165717","84,34928486","44,07461604","43,07372678","79,83854362","94,69507329","83,58568266","94,76434448","28,92994502","22,51534175","31,99400216","94,10387547","117,7282574","23,76221215","17,35846976","26,9063517","7,158588579","5,1075323","5,1075323","2,131489858","4,222762926","4,182546136","8,083574743","9,331075261","2,13490176","6,716203891","9,917251606","10,11362311","8,115923549","5,522454999","9,373618377","12,26612088","11,49904851","9,168193258","8,319822564","11,00978233","13,17571023","12,382135","95,99291583","3,407841108","3,171702141","3,699780035","3,398945462","36,940383","62,60351297","16,17471049","23,00494921","51,96351168"
CAPTIVE,M305,M,"3,036745451","2,969737376","3,282416302","2,875847673","1,918972828","2,385845224","2,579034917","2,531474527","3,609490557","8,278870268","2,533796389","2,514901684","2,173764749","5,725736415","7,005201782","7,627817521","6,652331315","4,125158103","2,880043679","4,088243171","3,539574349","3,986657896","1,533991404","1,406951829","3,700254868","3,615097747","3,559913297","5,010280186","3,292552455","2,490097999","2,147151156","3,145808701","3,657502928","4,069953488","5,371771536","6,163300982","6,181613778","3,499285077","3,801229787","5,468734464","6,512255567","6,945130561","5,534063285","4,252896921","2,902784108","6,317112719","8,705873004","9,831643902","8,961859727","8,48635933","7,069912692","1,829376602","1,724584426","1,835438289","1,794761698","1,994438527","2,172862835","1,731013115","1,765027419","1,985244491","2,329588943","1,544293222","2,422264149","1,713943433","1,976338306","1,677337072","2,25867235","6,246593322","8,009794723","3,592058835","3,906964477","5,2540812","3,048567202","1,000615289","0,968848245","4,418010604","4,953856708","7,123428989","4,015653108","6,1139223","86,12378226","85,81582546","51,59775911","42,27845863","90,19596711","87,38870259","79,44434623","103,6822481","30,96375653","27,74320447","40,3572289","102,396531","121,0089233","24,68267456","22,1431314","32,06441838","6,43455227","4,988585468","4,952436298","2,458143564","4,663242938","5,277778829","6,14535891","9,581235063","2,500832922","5,820016379","9,052751138","9,088335592","7,449360788","4,927040378","9,436041341","11,42313774","12,0772857","10,12957541","7,855107353","10,4172977","12,27034044","11,25702801","91,57726233","2,91081346","3,536099314","4,046390069","3,547860176","31,70663182","56,65207449","18,72263966","23,18980725","55,30284221"
CAPTIVE,M305,M,"2,935749616","3,088402103","3,179398966","3,17917749","2,076227631","2,404362149","2,326671077","2,368958565","3,578269241","8,649535256","3,333990462","2,786107736","3,11564122","6,235913727","7,144918958","8,000373183","6,288984376","4,571795915","2,573123043","4,584648147","3,415725037","4,446864069","1,758740921","1,27117128","3,406040059","3,690828755","3,695976224","4,150589562","3,045468872","2,206444417","1,90650217","3,565060522","3,821489581","4,070420411","3,987404298","6,220990924","6,49606621","3,134082748","3,889614576","6,038443372","6,33237442","6,382677261","4,889928921","4,169396366","2,786715707","6,652757204","9,350162438","9,526304018","9,138410196","8,098608568","6,755372702","1,879722034","1,624097846","1,78005967","1,917182938","1,899101124","2,125496927","1,758969586","2,034085469","1,885706043","2,203889922","1,661812795","2,104522758","1,95031874","2,01740096","1,636192359","2,304167129","6,53540261","7,785373151","3,683245156","3,899749123","3,969754008","3,310132269","1,080560967","1,096763971","3,331456558","5,217000744","5,817518815","4,167263171","4,843035577","84,34443746","80,83191936","38,67727785","56,97828469","85,35748429","84,87691586","78,18100083","97,70437648","31,08488251","27,51200262","30,9175516","95,1991931","111,6358445","24,12893119","19,83280807","24,72330556","6,792378467","4,765923013","5,216246447","2,551832794","3,264844899","4,578288249","6,980013232","9,081522592","1,951401549","5,891731599","9,252810361","9,905196377","7,779311079","5,226360819","8,818913766","11,55830148","11,03451956","9,010298748","8,081113663","10,85210441","12,93940001","11,59679996","88,46625076","3,046092749","3,680519371","3,623484347","3,695306229","33,01975806","57,11740765","16,19442606","22,70979735","49,37120647"
CAPTIVE,M305,M,"3,044255249","2,925447545","3,052011326","3,101038438","2,500165485","2,41120955","2,368074561","2,309649484","3,319181402","9,040976828","2,927224901","2,822623679","2,706317444","6,298079307","7,641081913","9,085217861","7,633157148","5,220009361","2,421072552","5,633964759","3,451253103","5,205100279","1,623743751","1,391604726","3,372912687","3,742359935","4,266503557","3,807368722","3,584378229","3,012089574","2,53323193","3,114275519","3,479148856","4,355997359","3,894908699","6,684429334","6,158314604","3,208564776","4,183492101","6,853196569","6,851599972","6,045081651","4,796875955","4,824895028","3,585652177","6,488082095","9,908752839","10,25436336","9,085217861","8,090073185","6,81694862","1,799692528","2,066774388","2,030771543","1,984611614","1,888159599","1,91550764","1,99577789","1,783063789","2,098558812","1,936375689","1,60528179","2,106654439","1,930261447","1,978885385","1,587212723","2,220301172","6,2712201","7,581257156","3,634692786","4,410375495","3,879272384","3,081844565","0,736216729","1,90941351","3,417397812","4,807226521","6,656159798","3,388252668","5,729227239","83,127324","83,58915998","44,84973041","52,02294559","78,97862805","84,0959429","83,06424483","100,2981817","29,16406956","27,88177106","24,3995973","96,12908076","109,7167403","23,12948602","21,08176255","21,05352582","6,888363298","5,074017608","4,797253011","3,290423539","3,351926783","4,335978683","7,626402222","9,565534071","1,88490134","5,904311398","9,996878827","10,59396721","7,966035365","5,272984107","9,144872617","11,96238091","11,46338632","9,117479907","8,223629974","10,8564114","13,31559431","12,28591759","94,83479281","3,79967091","3,522591871","3,601081838","3,521646209","35,07744974","63,99769258","15,89469105","19,5080665","49,34938437"
CAPTIVE,M305,M,"3,390222416","3,224938632","2,781368991","3,190517959","2,255243111","2,087295948","2,215461211","2,038400933","3,137132975","9,22462795","3,322832611","3,059894058","2,644083766","6,37448541","7,417860121","8,916095516","7,280289423","5,001758585","2,416101536","5,266131749","3,649963768","4,978419568","1,804430756","1,489592745","2,990585814","4,036194671","3,802606467","4,201383434","4,216838872","2,039571755","1,956837568","3,96819421","4,303278873","3,726828895","3,852968114","7,405539891","7,331020914","3,819655361","4,92325757","6,858974227","7,019832224","6,334503674","5,05353337","5,026852332","3,977099418","7,396427461","10,50669691","10,63362563","9,587316404","8,499165636","7,809717043","2,294075185","1,969605636","2,044248337","1,839236262","1,879677978","2,185354383","1,406367598","2,179064007","1,706952702","1,906162502","1,765729546","1,73469857","1,977770152","1,840209488","1,659079699","2,098702021","6,685063206","7,596104326","4,280675574","3,678714815","3,850314245","3,483537419","0,629205402","1,592194803","3,591934803","5,49390481","6,323173461","4,284123811","5,458802921","88,25745459","97,00069295","36,48197345","55,26057196","91,43008969","83,59280216","82,09058143","96,46037256","32,93910086","24,81674026","27,7921051","98,84925847","105,9013899","25,35314284","16,93083988","22,82611367","7,220776186","4,560490223","5,493317768","3,005777647","3,316720162","4,387744381","7,393522027","9,604668802","2,211146775","5,389670263","10,16673488","10,81835919","8,22008869","5,45308033","9,296872426","11,78126641","11,81707827","9,742926733","8,832500126","11,39687991","13,35427034","12,4105114","99,25218139","3,783854757","3,212695609","3,077216897","3,239552622","31,4435943","65,50127123","15,77998735","22,20179763","52,48516896"
CAPTIVE,F342,F,"2,989647263","2,916482058","2,905414895","3,021801847","1,965755522","2,203149675","1,964006629","1,955238699","2,566782961","7,155548154","3,142082526","1,981426098","1,906069014","5,747279304","6,171116511","7,194879615","5,513603296","3,961320518","2,209795993","3,954841929","3,240037686","3,85377675","1,673338011","1,317081041","3,062674539","3,558271277","3,207030815","3,92199415","2,70957529","1,955238699","1,679659896","2,890444161","3,747704807","3,068072441","4,034396193","5,719709225","5,870913117","3,340772838","3,365764471","5,153080529","5,457483793","5,767773179","4,094424263","4,037698609","2,931101411","5,61021792","8,19246876","8,381404052","7,925975369","6,653688908","5,987119844","1,690874745","1,839788457","1,812976863","1,812976863","1,837218429","1,907195466","1,512818717","2,04101347","1,839788457","1,707558919","1,609664801","1,86160581","1,677868804","1,917975743","1,268156059","2,246971811","5,261009275","6,45471715","3,780624204","3,117250432","3,90200631","3,346907166","0,903108694","0,902227736","3,054683583","5,19399855","5,105964676","4,250013174","4,396565353","89,22048969","97,0923089","34,6472269","56,13228341","90,20462691","84,43673802","87,31335732","98,16125921","34,5088089","26,36525101","32,67446583","104,5329071","114,3137658","29,46788903","17,72228294","26,19098667","5,744812387","4,631022231","5,187917309","1,787926304","3,312060203","4,132747687","6,243086931","8,206874839","2,081028977","5,012055705","8,274117657","8,854854408","6,69693107","4,486003195","8,206927179","10,37583462","10,29996323","8,646578527","7,416192695","9,588714064","11,47245198","10,46737727","71,71698081","2,935516572","3,167900895","2,851325579","2,751241388","23,90809436","43,95113486","12,82838783","15,78108624","42,56584938"
