Cheetah,Trail,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,Area1,Area2,Area3,Area4,Area5,Area6,Area7,Area8,Area9,Area10
1986,1986 a 07-05-2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,"1,9392445","2,13537907","2,51443665","2,36966275","1,11105769","1,23136094","1,3686209","1,58777914","1,78026173","3,3496639","1,96359675","1,31810483","1,38793978","3,44249709","4,53879464","4,84630878","3,59082721","2,47982052","2,05897412","2,4745452","2,37176358","2,41243155","0,49511518","1,60519864","2,737201","2,44281955","2,16564526","2,79665158","1,30994311","2,07120191","1,65204406","1,37509069","2,72566579","2,56770281","3,11185773","3,58577718","3,16751253","1,78672714","1,89036622","2,81528605","3,60124235","3,5592617","2,61817477","1,82818638","1,84094058","3,08680018","4,27305224","4,34816341","4,35602355","4,12024879","3,36294129","0,634902","1,58077625","1,34408189","0,9499229","0,64644662","1,8755531","1,65204406","0,89747505","0,92467126","2,06404748","2,33642225","0,66310816","1,15207346","1,78555103","1,69796745","1,13117942","2,97484809","3,23166095","2,40159745","2,2114459","2,58291616","1,87894362","0,64114066","0,49113183","2,10590159","3,04475599","3,52652118","2,77989934","3,14669162","69,2065457","72,0824964","60,7450469","50,0484074","95,8994764","90,0407219","82,3459386","104,641458","32,059001","26,4220263","34,858256","133,536704","139,563022","3,23074533","4,53842797","3,03843906","1,23076013","2,28844461","4,11535418","3,65381913","5,46637126","1,12017371","3,8461254","5,31656412","5,81531744","4,73592991","2,69702259","32,4076197","1,03530273","1,28141596","1,67268236","1,8801497","9,69882102","17,3335084","7,36934365","4,48588039","22,9177453"
1986,1986 b 07-05-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,"1,98329422","1,9634166","2,31769884","2,18119907","1,36659225","1,33170302","1,60031116","1,55163789","1,59676672","2,87834717","1,53823774","0,89185648","1,03650643","4,07733746","5,73701393","6,30689599","4,73921327","3,33488503","2,4021289","3,52579214","2,78110386","3,32327991","0,58067818","1,47705058","2,84444313","3,04522045","2,59712529","2,91348927","2,37711286","2,11020786","2,42386533","1,72874372","3,06860279","2,89066158","2,98537972","4,30471939","3,39990417","2,05725441","2,59728409","4,17813745","3,86499357","3,65171961","3,33900688","3,72329206","2,41810412","3,60389121","4,94546228","4,60767163","4,45179921","4,67886814","4,36044949","0,64448081","1,80894629","1,08499024","1,17653212","0,86304725","1,69963157","1,78968939","0,63597132","0,93945516","2,03374569","1,40014581","1,26179376","0,75906553","1,97017537","1,27911819","1,28184117","2,82423578","2,47810119","2,80207387","2,76706848","2,97274618","2,08340861","0,25485273","1,20213512","2,20087021","2,93732677","4,19618109","2,33890467","3,61277238","64,0618088","62,3755268","53,9350951","62,003096","90,4166892","88,588721","82,6515232","95,0756353","30,6093059","24,3172102","25,9578896","153,931697","119,807333","3,92483487","4,61376865","2,92274937","2,46346018","1,71189606","3,90395809","4,63464543","5,70031709","1,40263386","3,46554568","6,04778408","7,15351979","6,02757181","3,6412482","36,2217903","1,11792959","1,29705982","1,70849278","1,47575422","8,62331221","22,0818333","10,0517778","3,1722614","24,5469443"
1986,1986 b 07-05-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"2,18897977","2,45451337","2,43336222","2,25304201","1,12325511","1,41760186","1,7217016","1,44812774","1,71435569","3,22929068","1,60497993","1,0970931","1,3761407","3,48799954","4,67007164","5,00369402","3,59822559","2,7166178","1,95345383","2,81386536","2,18982866","2,70524079","0,40330235","1,763294","2,36153938","2,63298666","1,8114426","2,32880825","1,1057262","1,96683396","1,72931624","1,39708697","3,0020091","2,08668105","2,73318234","3,28581187","3,53129857","1,54940226","1,8333556","3,06669498","3,33135743","3,26094102","2,22296292","2,11219539","1,61720829","3,393487","4,46759135","4,13992209","3,91308962","3,44003767","2,93096728","0,71535617","1,88184503","1,85808469","0,6707028","1,00566748","2,07304898","2,08933059","0,72900147","0,66031173","2,22718803","1,43950643","1,50468574","1,14701422","1,49916056","1,69661613","1,04792866","2,74580389","3,24706922","2,72883128","1,91768168","2,30928547","1,95319532","0,25960395","0,76336191","1,59819697","2,84606199","3,29250309","2,45451337","3,01235731","67,6796158","72,215591","41,9155422","70,4048421","96,1072834","89,7670916","83,185147","107,022739","33,8917815","21,224255","25,2781368","120,716336","150,068488","3,30987408","4,2024244","2,84500413","1,63634224","1,65493704","4,03507122","3,47722727","4,87183714","1,26444628","3,71895965","4,9500247","5,88136742","5,05648605","3,04159975","30,0917146","1,22937287","1,73436487","1,73142585","1,61749579","9,24700696","15,5050352","6,23053983","4,16786965","21,0148247"
1986,1986 b 07-05-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1,94125497","2,48073909","2,73742496","2,27215787","1,33687017","1,56012145","1,70743783","1,43604215","2,10042185","3,63545802","1,7996451","1,63113175","1,53459627","3,77077998","4,90286997","5,14692858","3,75772987","2,74878919","2,15408079","2,81684436","2,33008422","2,71172867","0,70132204","1,38405233","2,91307529","2,79374748","2,20522579","2,54663391","1,22912389","2,62529226","1,17847348","2,30794548","3,1749063","2,65567589","3,07152411","3,30563646","4,19378623","1,71457008","2,4228397","3,40204372","3,68627201","3,79194022","2,99496874","2,23965791","1,58846621","4,34890267","5,36821369","4,8196418","4,34691553","3,81050434","3,03782558","1,12444894","1,16265716","1,69946757","0,68449149","0,87534813","2,17717422","1,66527959","1,20437254","0,73593297","2,50844665","2,01916769","1,32126849","0,87563009","1,76109958","1,81996839","1,04455445","2,88554679","3,94363869","2,83689439","2,3096422","2,53917943","2,16836375","0,49836657","0,71757049","1,83804606","3,3581564","3,46935363","2,85096057","2,91777996","68,7626699","60,1810016","51,2874438","59,9498863","94,2786496","95,195022","85,7676249","99,9769083","34,5558045","25,200348","28,0872848","95,7550933","167,239937","4,22171148","4,15505288","3,35514965","1,46648925","1,99975807","4,44390682","3,93285753","5,15512345","1,66705747","3,99951614","5,42379692","6,35218358","5,50224042","3,43074211","35,6066927","1,15922567","1,81807859","2,17502925","1,63121023","10,4384618","19,4789903","7,88994268","5,28933739","24,2163625"
1986,1986 b 07-05-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,7248955","2,1097054","2,26316208","2,19654298","1,11788539","1,41334928","1,49089657","1,44714521","1,70247519","3,19089882","1,54833805","1,50649116","1,29077714","3,22901346","4,495276","5,00673194","3,75156695","2,46959708","2,02567892","2,51214172","2,49459022","2,4383453","0,58034766","1,32052635","2,77395171","2,44350434","1,96356602","2,92798499","1,78065587","1,56131985","1,85028987","1,2909143","2,94005423","2,05494709","3,13514559","3,87891003","2,91647295","1,48217336","1,86782574","3,15795892","3,69939529","3,13945389","2,16930229","2,07463647","2,10106976","3,09650456","4,29052538","4,31767567","4,19791321","4,28338025","3,92298197","0,76785386","1,32702982","0,77588242","1,14557666","0,90814709","1,8098489","1,62543636","0,87982547","0,9188076","1,65083619","1,80935968","1,15343214","0,7569387","1,99798031","1,4708098","1,09143894","3,33942406","3,08889031","2,30107398","2,02509114","3,05251284","1,7251085","0,38251285","0,61373052","2,24661274","2,73126716","3,6542471","2,32162752","3,24650352","69,2776669","72,0801494","56,5783915","54,1439415","97,1094516","87,6608784","86,4029536","99,6487785","31,8358827","23,0509832","35,5385568","140,923857","121,865161","3,42486012","4,21521246","2,72859735","1,37370763","2,27696745","3,93294377","3,70712882","5,13815174","1,24554114","4,04585125","5,20358673","5,9417243","4,93750619","2,94534902","30,1846638","0,84155154","1,48373699","1,68699834","1,46691659","9,57045772","17,1660226","7,0445637","5,11906969","20,6552833"
1986,1986 b 07-05-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,"1,8007261","2,34386128","2,40985971","2,30633234","1,10998912","1,24251887","1,69132283","1,46084668","1,79336076","2,96483118","1,36867753","1,48117499","1,23142237","4,00159188","5,16499952","5,35380686","3,62753741","2,856047","2,30895252","2,80944975","2,54435711","2,76417368","0,82465549","1,1840297","2,89217193","2,74462815","2,27386676","2,86390728","0,92126383","3,00229285","1,62952014","2,17686777","3,00517609","2,67730018","3,19897162","2,87461394","3,53708387","1,91200001","2,38621873","3,38550053","3,44040951","3,5865334","2,85882369","2,31657741","1,73059119","3,6698588","4,51821008","3,88081671","4,36636557","3,72356529","2,8086569","0,96238306","1,14334697","0,93061701","1,1732545","0,83236916","1,91608715","1,85225737","0,84715761","0,89809158","2,01388162","1,72272075","1,31820021","0,6411924","1,99824212","1,52069445","1,28747164","2,51074672","3,1121833","2,36924207","2,39917242","3,00384225","2,17469109","0,69976381","0,52177064","1,84649095","3,32663619","3,38087483","2,68293109","2,91859396","64,5568313","56,258612","58,6551147","56,788054","84,0549453","96,1497024","86,5238808","103,205405","31,7330325","24,8850053","30,0533001","109,191987","174,053801","4,13983975","4,03137233","3,32633412","1,15698578","2,22358205","4,12176185","4,04945024","4,72331701","2,00036712","4,17599555","4,7914628","6,01996879","5,2973191","3,43599067","32,9013274","0,97422231","1,45463385","1,97442606","1,51738148","9,28289086","18,1995905","8,57109744","3,54867258","23,5725197"
1986,1986 b 07-05-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,"1,832826","2,28927188","2,23304881","2,32667874","1,25917111","1,47666964","1,70729833","1,63276506","1,81587284","3,11840466","1,34344984","1,48869921","1,42421117","3,81465183","5,37171572","5,83336666","4,32313943","3,24266121","2,1290545","3,37141593","2,46195073","3,22789116","0,46413111","1,54246289","2,59668367","2,60456804","2,21812897","2,6402393","1,74162817","2,04980983","2,35746483","1,44340002","3,13932666","2,23109361","2,70730165","3,97564902","3,17107915","1,64851534","2,52249939","3,66513858","3,47087661","3,36665611","2,86622456","2,66312846","1,66305268","3,4463456","4,67000509","4,34978669","4,09670276","4,21486599","3,74532936","0,63603225","1,61418175","0,98333217","1,11567437","0,93709196","1,86566024","1,93495598","0,88930225","0,74841712","1,93475985","1,50757071","1,42047588","0,54021135","2,25721982","1,67135592","1,29131014","2,76705676","3,06903204","2,54509784","2,25630458","2,87019465","1,72008754","0,36459062","0,92334106","1,90169008","2,65727072","3,90775106","2,17236762","3,30747862","62,3404203","67,0412574","50,5286325","67,1309472","91,5272678","83,7196249","83,0816136","102,501556","26,6670768","22,3477518","24,9044895","132,871662","132,946055","3,87662338","4,34415584","2,64935065","1,83116883","2,06493506","3,83766234","4,38311688","5,18181818","1,36363636","4,03246753","5,50527201","6,65675318","5,76771436","3,67232336","32,7633243","0,97339349","1,68797436","1,76007758","1,662169","9,91039804","19,2692064","7,55717659","3,86169674","21,4364775"
1986,1986 b 07-05-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"1,91136444","2,06164869","2,09365716","2,04379511","1,13582894","1,32833663","1,3633693","1,32134329","1,68829577","3,12607868","1,42234882","1,46330348","1,15950954","3,79505264","4,98416256","5,31338525","3,64523463","2,86619121","2,11797135","2,87904446","2,4343408","2,81987504","0,4245443","1,54308869","2,49745216","2,6557431","1,98875562","2,68626811","1,16535451","2,35085137","2,11196667","1,5066998","2,57529261","2,09513174","2,92132587","3,11961752","3,12561761","1,67725166","2,156587","3,02472735","3,20065442","3,34846417","2,48557942","1,98497212","1,62242344","3,20368876","4,28980856","3,93326613","4,29685806","3,96491274","3,39277231","0,55387386","1,75279552","1,36095091","0,86141043","0,80788095","1,77844982","1,48259325","0,9343308","0,72600184","1,84258726","1,62605065","0,9470255","0,63037124","1,85239425","1,53432312","0,97000916","2,88501531","3,00881835","2,70692008","2,01215912","2,75385178","2,026213","0,49012876","0,60476646","1,7289376","3,00651728","3,10808881","2,39481856","2,57747422","65,748731","63,615869","54,1498953","60,1013737","86,8272286","96,6950873","93,8133021","96,363322","31,6859484","21,9711453","27,6802481","137,540396","134,539783","3,59174918","4,18022785","3,0032705","0,99432604","2,1104063","3,8961347","3,87584233","4,48686242","1,62959215","4,20052022","4,8665313","6,07613281","5,28213892","3,38250101","29,1132725","1,00350837","1,33684445","1,39943504","1,28804849","10,0768794","17,5992802","7,25103769","4,10977237","19,096513"
Gretchen,Gretchen a 30-03-21,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,1,"1,69884898","2,21844369","2,04571228","1,95284405","1,34222874","1,31138808","1,25254336","1,48499399","1,27610148","3,16315505","1,753675","1,31329709","1,37176787","3,75637052","5,082162","5,19784048","3,70563668","3,04001588","2,04214612","3,08644835","2,11139214","3,00869384","0,87133236","0,92643949","2,43723758","2,52941497","1,88819976","2,28982145","2,01569216","1,60464196","1,83875521","1,92499202","2,9864382","2,10473273","2,45944515","3,93974997","3,60627379","1,36037335","2,51466055","3,27850299","3,27304299","2,60774658","2,65747777","2,54018331","1,99842357","4,07724846","4,98343333","4,4645318","3,96763089","4,32763146","3,87218929","1,03496297","1,24585833","0,94380499","1,10065629","1,11372987","1,49898696","1,27697373","1,25852953","1,06831471","1,36872062","1,2620635","1,10570289","0,77037269","1,59681651","1,01568722","1,38730505","3,20407545","3,32523874","2,66593249","1,98046088","2,38873475","1,81351041","0,45165395","0,67252091","1,47466614","3,02527606","3,072546","2,2678518","2,55133328","62,9571256","59,4697186","47,2116691","69,8312053","89,6936084","88,4747331","82,4046561","102,159396","28,5419166","21,1291479","22,8252193","111,864892","123,84271","4,41228831","3,5392687","3,02017596","1,39929235","1,68122507","3,18534183","4,76621518","4,67183468","1,41570748","4,29431269","5,28894075","6,39601988","5,79619412","3,76288609","29,1670799","1,12236749","1,43469297","1,2779735","1,2629418","9,71966909","17,8278835","6,36954687","5,31176005","17,7594057"
Gretchen,Gretchen a 30-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,"1,27247072","2,2136119","2,60746597","2,28374511","0,98522424","1,51911238","1,51911238","1,58371478","1,64219712","3,59704251","1,64181243","1,3804126","1,48901411","4,48754639","5,5027805","5,69147599","4,55202085","3,73050634","1,77227416","3,67230583","2,01917016","3,64512069","0,59886521","1,1097286","2,81366426","2,22130319","2,05579569","2,78247609","2,78126507","0,90315946","1,71445992","2,68896266","3,18929106","1,65509633","3,19239249","4,95922125","3,95034252","1,95743821","2,52732722","3,58095069","3,82003599","3,45545047","2,99630448","3,01772741","2,2164258","4,39481222","5,37467473","5,38043048","4,96444079","5,1466537","4,62302461","0,89472729","0,7551078","0,74358734","0,83103927","0,95218567","1,98248659","1,59814076","0,97750024","1,10127522","1,67230837","1,92996104","1,45105751","1,46103551","1,33780893","1,88637477","0,78006995","3,49852344","3,69948529","2,23269343","1,97806722","2,99020905","1,79427017","0,57189564","0,78327322","2,22072859","2,90808135","3,6505702","2,39509106","3,17968986","83,0420333","77,2036119","34,640244","62,3177226","95,087658","83,4787002","95,9676077","89,9586852","22,932758","21,0772245","28,8792991","109,905607","120,232949","5,04817883","3,63222623","2,89346836","1,12865787","2,50356836","4,2888999","4,39150516","5,1918262","1,33386839","4,06316833","6,02312982","6,67615778","5,99429032","4,40328418","34,9709563","0,62640645","1,6431852","1,98049718","1,60991722","10,321915","22,3499717","6,75276685","6,46072458","19,5581992"
Gretchen,Gretchen a 30-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,43253836","1,93393757","2,13749125","1,59415154","1,09682746","1,38069556","1,59448359","1,408689","1,269117","3,20573118","1,13990297","1,12870201","0,86365813","3,43750383","4,49989196","5,00637558","3,76484457","2,88530727","1,61458469","3,03023754","1,97613804","2,87142567","0,5876177","0,89338792","2,43190589","2,14027569","2,10636819","2,04535464","2,24882808","1,14233854","0,96867812","2,1537138","2,68602714","2,10278374","2,60843593","3,82552229","3,58107798","1,49131253","2,33413112","3,69949586","3,19094105","2,67242871","2,50789175","3,02076457","1,94433522","3,92122766","5,16393735","4,60676725","4,02959088","4,20547306","3,94287003","0,65584023","1,10631877","0,77292463","1,01079951","0,63783494","1,57913722","1,05198962","1,34839809","0,86289159","1,75226733","0,879902","1,5962257","0,71917345","1,46469729","0,86610649","1,11596657","2,95767555","3,2187506","2,25918971","2,18057844","2,43220163","1,58694579","0,1879338","1,09400327","1,46247466","2,2459446","3,35264195","1,72472322","2,94504626","65,2309085","59,8644717","52,4803491","62,2887424","90,4155161","82,1925143","84,0528993","101,810039","27,3253721","24,8758529","21,5789291","104,861923","120,812397","3,69315237","3,38403389","2,24517633","2,11502118","1,23647392","3,23760935","3,83957692","4,49697932","1,13291535","3,18880117","4,64342292","5,56168219","4,61732732","3,06007359","25,2939472","0,72420052","1,13712187","1,36144933","0,98942308","7,10542351","15,8148876","5,312789","4,7545511","15,0204111"
Gretchen,Gretchen a 30-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,66630318","2,0180814","2,12309292","1,65579569","1,28055699","1,41330193","1,55923941","0,98984451","1,00055453","3,270623","1,25597507","1,04586769","1,06104431","3,59493493","4,60969186","5,07419514","3,81434931","2,97290458","1,63678728","3,06683692","2,00735822","2,95609516","0,61711765","1,03430687","2,39537277","2,25108124","1,86784033","2,20564123","1,81781013","1,4768266","1,36340035","1,90170037","2,75871521","1,51353904","2,80017891","3,43792463","3,55543305","1,76909501","2,51732493","3,13621203","2,9449838","2,72594741","2,59740712","2,63166518","1,95084708","3,67023296","4,83100527","4,45686443","4,01776748","3,88988695","3,58327882","0,71713153","1,28222059","1,22895247","1,01575236","1,27377626","1,32865769","1,1427797","1,19565264","0,8544673","1,590038","1,36222719","1,44315321","0,70872188","1,29483527","0,88344568","0,94169838","2,64752041","3,07459196","2,69056396","1,65963435","2,39084438","1,72941977","0,29478062","0,83863747","1,59366784","2,56606962","2,95833504","2,08963448","2,70999472","72,3906321","74,9431826","42,2031653","65,4062026","92,6654844","81,1098016","92,1821328","99,2283035","28,5769311","21,5598448","23,7477617","108,298665","122,125399","3,64019817","3,55857938","2,5628301","1,32222445","1,63237586","3,28107548","3,91770207","4,19520597","1,32222445","3,36269428","4,8283294","5,71662595","4,84661713","3,26230224","25,4408883","1,05440238","1,4245224","1,57587458","0,75436269","7,58812653","15,8402841","5,21418899","4,04573955","15,1721229"
